Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,"By clicking ""Yes"" you are indicating that you consent to participate in this study and that your responses may be put in an anonymous form and kept for further use after the completion of the study. Please print a copy of this consent form for your own records.Do you consent to having your responses included in this research project?",What is your age?,What is your gender?,Are you a member of an ethnic minority?,Is English your first spoken language?,,What is your employment status?,,,,Which of the following apply to you? Select all that apply.,,,,,,,,,Do you consider yourself to have a disability?,"If you answered YES to the previous question, and you are comfortable doing so, please indicate the nature of your disability.",,,,,,,,,At which TWU campus are you teaching this semester (Spring 2018)?,,In which subject area(s) do you usually teach? (Select any that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What kind of teaching do you do? Select any that apply.,,,,,,,For how many years have you been teaching?,Which of the following activities have you done in relation to your teaching or research in the past year? Select all that apply.,,,,,,,,,,,,,How important are the following features of textbooks?,,,,,,,What are other features of textbooks that you like?,What are features of textbooks that you dislike?,"How much money should students in your classes expect to spend on new required textbooks, lab manuals and online study materials this term?",,,,,Are you aware of the BCcampus offers free textbooks through the Open Textbook Repository?See open.bccampus.ca,"If you are aware of the BCcampus Open Textbooks, how did you become aware of them?",Are you aware that the BCcampus Open Textbooks are available through the TWU Library?,Have you used BCcampus Open Textbooks as required materials in one or more of your courses?,"If you have not used a BCcampus open textbook, which of the following reasons contributed to this decision. Select all that apply.",,,,,,,"In what ways, if any, have you used or created Open Educational Resources (OER)?",,,,,,,,,,"Which, if any, of the following types of open educational resources have you used for teaching?",,,,,,,,,,,,,,,,,For which of the following purposes have you used open educational resources in the context of your teaching?Select all that apply.,,,,,,,,,,,,,,,,,,,"Which challenges, if any, do you most often face in using open educational resources?",,,,,,,,,,,,,,,,,,"Based on your experiences as a teacher, how would you rate the quality of OER or open textbooks when compared with traditional, proprietary materials? If you have not used OER, please make a prediction on the quality.","To what extent do you agree with the following statements about the impact on your teaching practice of your using open educational resources? If you have not used OER, please make a prediction on the effects of using OER.",,,,,,,,,,,"Based on your experience as a teacher, to what extent do you agree with the following statements? If you have not used OER, please make a prediction.",,,,,,,,,,,,
110000659825,270042610,03/26/2018 05:37:59 PM,03/26/2018 05:46:40 PM,,,,,,Yes,45 to 54,Prefer not to say,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,Program Director,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,History,,,,,,,,,,,,,,,,,,,,,Gender Studies,Full-time face-to-face teaching,,,,Full-time blended (face-to-face and distance/online) teaching,,,16 to 20 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),Presented your work at staff development events,,Used social bookmarking or similar to share links,,,Published books or study guides with a commercial publisher,Published research or teaching presentations publicly online,,Published a paper in an academic journal,,Very important,Very important,Of average importance,Very important,Of average importance,Of average importance,Of average importance,Good overviews of topics collected in one place.,Cost (usually). And they're not the kind of thing people really keep to consult again. ,$100,$100,,,,Yes,Announcement at Academic Business Meeting,No,No,No textbook available for my discipline/course,,,,,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Comparable,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
110000659196,270042610,03/26/2018 04:28:35 PM,03/26/2018 04:40:25 PM,,,,,,Yes,55 to 64,Male,Yes,No,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Other (please specify),Richmond and Langley,,,,,,,,,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,7 to 10 years,,,,,,,,,,,,,None of these,Absolutely essential,Absolutely essential,Absolutely essential,Of little importance,Very important,Very important,Absolutely essential,"PowerPoints, test banks",None.,100,150,,,,No,By doing this survey.,No,No,,,,,,No awareness of Open Textbooks,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
110000659042,270042610,03/26/2018 04:17:06 PM,03/26/2018 04:27:04 PM,,,,,,Yes,45 to 54,Male,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,Program Director,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Political Studies,Full-time face-to-face teaching,,,,,,,16 to 20 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),,,,,Shared resources in response to requests via mailing lists or email,Published books or study guides with a commercial publisher,Published research or teaching presentations publicly online,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Very important,Very important,Of little importance,Of little importance,Of little importance,Of little importance,Of average importance,currency (is it up-to-date),"static approach to the topic, relects the priorities of the writer rather than the instructor",120,120,,,,Yes,announcements at TWU,No,No,No textbook available for my discipline/course,,,,,,,,,I have adapted OER to fit my needs.,,,,I have downloaded a resource from a repository,,,,,,,Elements of a course (module or unit),,,,,,,,,,,,,,,,,,,,,To provide e-learning materials to online learners,,,To broaden the range of resources available to my learners,,,To stay up-to-date in a subject or topic area,,,,,,,,,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,Finding resources that are up-­to-­date,,,,"Not knowing whether I have permission to use, change or modify resources",,,,,Not having enough time/opportunities to experiment with using open educational resources in the classroom,,,,Slightly worse,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither agree nor disagree,
110000658736,270042610,03/26/2018 03:42:35 PM,03/26/2018 04:07:01 PM,,,,,,Yes,55 to 64,Female,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,Information Literacy,,,,,Literature,,Media and Communications,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,16 to 20 years,Used Twitter or other social networking to share information about your teaching or research,,Presented your work at research events (e.g conferences),,,Used social bookmarking or similar to share links,,Shared resources in response to requests via mailing lists or email,,,"Linked online content when writing reports, papers, etc.",,,Very important,Very important,Very important,Very important,Very important,Very important,Of average importance,"Visual appeal, diversity of sources","Frequent updates, yet always lagging in relevance",approx $100 per course,,,,,Yes,"articles, faculty discussion",Yes,No,No textbook available for my discipline/course,Poor quality of open textbook,"Lack of additional instructor resources (such as image gallery, test bank, or instructor manual)",,,,,,,,,,I have added a resource to a repository,I have downloaded a resource from a repository,,,,,,,Elements of a course (module or unit),Videos,Audio podcasts,,,,,Lesson plans,,,,,,,,To prepare for my teaching,To get new ideas and inspiration,To supplement my existing lessons or coursework,,,,,To compare them with my own teaching materials in order to assess the quality of my materials,To broaden the range of my teaching methods,,,To enhance my professional development,To stay up-to-date in a subject or topic area,,,To connect with teachers or learners who have similar interests (e.g. by reading comments the have posted about resources),,,,,,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,,,,,,,,,,,,,,Significantly worse,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,"The difficulty with finding samples for inclusion in class: published authors of narrative nonfiction and essays tend to retain subsidiary rights after first publication in a magazine or journal. Freelance pay rates are bad enough, but no one wants to lose potential income streams by entering all one's works into creative commons. Royalties are important to creative writers. Until such time as OER or CC options can plug that gap, I'll ask my students to purchase anthologies.  ",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"I have no evidence to support anything other than a neutral response to this set of questions. For the kind of teaching I do and the reading I expect of students, I can't see causation in these cases."
110000658161,270042610,03/26/2018 02:59:27 PM,03/26/2018 03:10:51 PM,,,,,,Yes,55 to 64,Male,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,Literature,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,More than 20 years,,,,,,,,Shared resources in response to requests via mailing lists or email,Published books or study guides with a commercial publisher,,,,,Of average importance,Absolutely essential,Absolutely essential,Absolutely essential,Absolutely essential,Absolutely essential,Not important at all,You can write in them and highlight points.,,$100,$100,$100,$100,$100,Yes,local discussion,No,No,No textbook available for my discipline/course,,,,,,"My students need hard copy of literary works in their hands so they can highlight images, write in notes, etc.",I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Significantly worse,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"I teach the close reading of literary texts, which means you must have the text in front of you in physical form so you can write on it, mark it up, etc.",Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,
110000658145,270042610,03/26/2018 02:58:27 PM,03/26/2018 03:09:07 PM,,,,,,Yes,45 to 54,Female,No,Yes,,,Full-time Tenure-track Faculty,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,Education,,,,,,,,,Leadership,,,,,,,,,,,,,,,,,,,,,Full-time blended (face-to-face and distance/online) teaching,,,More than 20 years,Used Twitter or other social networking to share information about your teaching or research,Maintained a professional blog or wiki,Presented your work at research events (e.g conferences),Presented your work at staff development events,,,,Shared resources in response to requests via mailing lists or email,Published books or study guides with a commercial publisher,,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Of average importance,Very important,Of average importance,Of average importance,Of average importance,Of average importance,Of average importance,,,160.00,100.00,,,,Yes,Online research,No,No,No textbook available for my discipline/course,,,,,,,,I have used OER.,,,,,,,,,,Open textbooks,,,,,,,,,,,,,,,,,,,To supplement my existing lessons or coursework,,,,,,,,,,,,,,,,,,,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,Finding resources that are up-­to-­date,,,,,,,,,,,,,Comparable,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Using the open text didn't change the way I teach. I was just happy to have a free resource for students. It wasn't up to date enough though so may not be able to use in the future.,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,
110000658003,270042610,03/26/2018 02:49:37 PM,03/26/2018 02:51:57 PM,,,,,,Yes,45 to 54,Male,No,Yes,,,Full-time Tenure-track Faculty,,,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theology,,,Full-time face-to-face teaching,,Full-time distance/online teaching,,Full-time blended (face-to-face and distance/online) teaching,,,7 to 10 years,Used Twitter or other social networking to share information about your teaching or research,Maintained a professional blog or wiki,Presented your work at research events (e.g conferences),,,,,,,,,,,Of average importance,Of average importance,Of average importance,Of little importance,Of little importance,Of average importance,Not important at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110000657887,270042610,03/26/2018 02:42:34 PM,03/26/2018 02:53:12 PM,,,,,,Yes,55 to 64,Male,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,Researcher,,,,,,Dean,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,Intercultural Studies,,,Linguistics,,,,,,,,,,,,,Theology,,,Full-time face-to-face teaching,,,,,,,16 to 20 years,,,,,,,,,Published books or study guides with a commercial publisher,,,,,Very important,Very important,Very important,Of little importance,Very important,Very important,Of little importance,"study questions, chapter/section summaries, bibliographies",,$60,,,,,Yes,faculty PD session about a year ago,Yes,No,No textbook available for my discipline/course,,,,,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Comparable,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,
110000656371,270042610,03/26/2018 01:21:28 PM,03/26/2018 01:26:33 PM,,,,,,Yes,35 to 44,Female,Yes,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,Education,,,,,,,,,,,,,,,,,,,,,,,,,,,Part-time face-to-face teaching,,,,,,4 to 6 years,Used Twitter or other social networking to share information about your teaching or research,,,,,,,,,,,,,Very important,Absolutely essential,Absolutely essential,Of average importance,Of average importance,Of average importance,Very important,,,$175,,,,,No,,No,No,,,,,Lack of time to transition to new textbook,No awareness of Open Textbooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110000656116,270042610,03/26/2018 01:09:06 PM,03/26/2018 01:20:32 PM,,,,,,Yes,35 to 44,Female,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,Computing and Information Science,"Economics, Business and Management",,Environmental Science,,,History,,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,11 to 15 years,,,Presented your work at research events (e.g conferences),Presented your work at staff development events,,,,Shared resources in response to requests via mailing lists or email,,,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Of little importance,Very important,Of average importance,Very important,Of average importance,Of little importance,Absolutely essential,online homework platforms,"poorly written, lack of graphs/charts, lack of resources (like end of chapter questions)",$150,$120,,,,Yes,Heard a presentation at BCCAT (articulation meetings),Yes,No,,Poor quality of open textbook,"Lack of additional instructor resources (such as image gallery, test bank, or instructor manual)",,Lack of time to transition to new textbook,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Significantly worse,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,"I do think using open resources would have some benefits.  However, the costs (mostly in terms of no interactive homework platform) outweigh the benefits.",Disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Might be nice to see a broader range of materials.  However, I don't have time to learn a new system."
110000655883,270042610,03/26/2018 01:00:03 PM,03/26/2018 01:09:45 PM,,,,,,Yes,35 to 44,Male,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,History,,,,,,,,,,,,,,,Religious Studies,,,,,,,,Part-time face-to-face teaching,,,,,,7 to 10 years,,,Presented your work at research events (e.g conferences),,,,,Shared resources in response to requests via mailing lists or email,,Published research or teaching presentations publicly online,,Published a paper in an academic journal,,Of average importance,Very important,Very important,Of average importance,Of little importance,Very important,Of average importance,"visual guides, timelines, infographics, etc.",,$30,,,,,No,n/a,No,No,,,,,,No awareness of Open Textbooks,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Comparable,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,
110000655360,270042610,03/26/2018 12:31:29 PM,03/26/2018 12:51:15 PM,,,,,,Yes,45 to 54,Female,No,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,,,,,,Associate Dean,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,Literature,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,11 to 15 years,,,,Presented your work at staff development events,,,,Shared resources in response to requests via mailing lists or email,,,,Published a paper in an academic journal,,Very important,Very important,Of little importance,Absolutely essential,Very important,Not important at all,Not important at all,,My students never seem to have time to use/look at additional/supplementary resources outside of the printed text. I dislike how anthologies come out with a new edition every few years that results in a change of page numbers but not much else.,$55.00,,,,,Yes,presented at an BCCAT articulation meeting,Yes,No,,,,,Lack of time to transition to new textbook,,I haven't had a chance to look at what is there. ,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Comparable,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,"Although I haven't used OER, these are my predictions.",Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,"I am thinking mainly of textbooks in my answers, and I don't think an open textbook would engage students any more than a printed text that they pay for. However, students actively involved in a creating a resource would be able to experiment with new ways of learning, generate enthusiasm, and express their diverse needs. I tend to have more ""traditional"" students who like print books and the way that we engage with literary texts in the classroom (which are often low-tech options). I am not certain that OED would affect their participation/engagement, which is already significant."
110000655255,270042610,03/26/2018 12:31:54 PM,03/26/2018 12:46:36 PM,,,,,,Yes,45 to 54,Male,No,Yes,,,,,Academic support staff,,,,Lab Instructor,,,,,,No,,,,,,,,,,Langley,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Part-time blended (face-to-face and distance/online) teaching,,More than 20 years,,,,,,Used social bookmarking or similar to share links,,Shared resources in response to requests via mailing lists or email,,,,,,Very important,Very important,Very important,Of average importance,Very important,Very important,Very important,Tactile familiarity ,Cost ,$300,,,,,Yes,Active interest in open textbooks.  Also Intercomm ,Yes,No,No textbook available for my discipline/course,,,Lack of support from colleagues/Department to change textbook,,,,,I have used OER.,I have adapted OER to fit my needs.,,,,,,,,,,,,Videos,Audio podcasts,,,,,,,Quizzes,E-books,Data sets,,,,To prepare for my teaching,To get new ideas and inspiration,To supplement my existing lessons or coursework,As 'assets' (images or text extracts) within a classroom lesson,,To give to learners as optional self-study materials,To provide e-learning materials to online learners,To compare them with my own teaching materials in order to assess the quality of my materials,To broaden the range of my teaching methods,To broaden the range of resources available to my learners,,To enhance my professional development,To stay up-to-date in a subject or topic area,To learn about a new topic,To engage my students more fully in a topic area,,,,,,,,Finding resources of sufficiently high quality,Finding resources that are up-­to-­date,Finding resources that are relevant to my local context,Getting work colleagues/managers to accept the use of open educational resources,,,Not having enough time to look for suitable resources,,,,,,,,Comparable,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,
110000654974,270042610,03/26/2018 12:19:06 PM,03/26/2018 12:35:00 PM,,,,,,Yes,55 to 64,Female,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,Psychology,,,,,,,,Full-time face-to-face teaching,,,,,,,16 to 20 years,,,,,,,,,,,,,,Very important,Very important,Of average importance,Very important,Of average importance,Of little importance,Of average importance,the feedback I consistently receive is that students don't like being online all the time.  They value a hard-copy textbook as they state they 1) learn better 2) some get less headaches/weariness,"They are out-of-date once published, but I tend to supplement with recently published work",$200.00 ?,$120.00,$130.00,,,Yes,I think the link was sent through TWU? (or SFU?),Yes,No,No textbook available for my discipline/course,Poor quality of open textbook,,,,,,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,Finding suitable resources in my subject area,Finding resources of sufficiently high quality,,,,,,,,,,,,,,Significantly worse,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree,Disagree,"When I search for a viable well-done textbook, I have many many options at my fingertips and am able to find resources that I feel fully confident and enthusiastic about.  OER has little to offer me and my classes, and although this could change in the future as the options grow, but this would take time (possibly quite a bit of time).",Disagree,Disagree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,"Students often express frustration as to the amount of online activities, readings, services they need to participate in.  They express appreciation for experiential work in the classrooms that fully engages them in their learning."
110000654560,270042610,03/26/2018 12:04:02 PM,03/26/2018 12:29:34 PM,,,,,,Yes,55 to 64,Male,Yes,Yes,,"Full-time, Tenured Faculty",,,,Teaching Faculty,Researcher,,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,Religious Studies,,,,Theology,,,,,,,Full-time blended (face-to-face and distance/online) teaching,,,16 to 20 years,Used Twitter or other social networking to share information about your teaching or research,Maintained a professional blog or wiki,Presented your work at research events (e.g conferences),Presented your work at staff development events,Published podcasts or other audio/video online,,Deposited a resource into an open repository,Shared resources in response to requests via mailing lists or email,Published books or study guides with a commercial publisher,Published research or teaching presentations publicly online,"Linked online content when writing reports, papers, etc.",Published a paper in an academic journal,,Of average importance,Very important,Of average importance,Of average importance,Very important,Of average importance,Of average importance,Promote capacity to read and analyze more efficiently than in an online format and exposes students to proper style and forms of argumentation.,Bad textbooks. That is books written to be text but fail to be such.,100.00,100.00,100.00,,,Yes,Students,Yes,No,,Poor quality of open textbook,,,,,Because I believe in the long run it promotes a lazy attitude towards learning and the desire to collect and preserve learning in ones discipline. It also serves as a disincentive to publishing and research. ,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,Resources not being aligned with professional standards or regulation,I think the further we drive the wedge between Books and electronic sources the more we negatively affect the learning process for students. The trend towards exclusive on-line sourcing for texts is not in the best interest of the learner.,Significantly worse,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Open-source will be a considerable dis service to the development of scholarly disciplines in the future. I predict either its abandonment or the devolution of academic standards over time.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,I have chosen not to speculate since I do not use open-source. My answers would no doubt be heavily biased.
110000654558,270042610,03/26/2018 12:03:57 PM,03/26/2018 12:08:37 PM,,,,,,Yes,55 to 64,Male,No,Yes,,,,,Full-time Administrative Faculty,,,Librarian,,,,,,,No,,,,,,,,,,Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Linked online content when writing reports, papers, etc.",,,Absolutely essential,Absolutely essential,Very important,Very important,Of average importance,Very important,Very important,,,,,,,,Yes,Library website,Yes,No,,,,,,,Don't teach,I have not used or created open educational resources.,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,,I have not used OER,,,,,,,,,,,,,,,,,,Comparable,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,
110000654480,270042610,03/26/2018 12:01:00 PM,03/26/2018 12:06:04 PM,,,,,,Yes,45 to 54,Female,No,Yes,,,,"Part-time, Sessional, or Adjunct Faculty",,Teaching Faculty,,,,,,,,,No,,,,,,,,,,Other (please specify),teaching Fall 2018,,,,,,,,Education,,,,,,,,,,,,,,,,,,,,,,,,,,Full-time face-to-face teaching,,,,,,,Under 1 year,Used Twitter or other social networking to share information about your teaching or research,Maintained a professional blog or wiki,,Presented your work at staff development events,,Used social bookmarking or similar to share links,,Shared resources in response to requests via mailing lists or email,,,,,,Absolutely essential,Absolutely essential,Absolutely essential,Absolutely essential,Of average importance,Very important,Of little importance,images,text heavy and costly/ out of date,50.00,,,,,Yes,training,Yes,No,,,,,Lack of time to transition to new textbook,,,,I have used OER.,,,,,I have downloaded a resource from a repository,,,,,Open textbooks,,,Videos,Audio podcasts,Images,Infographics,Interactive games,,,,,,,"Learning tools, instruments, or plugins",,,,To get new ideas and inspiration,To supplement my existing lessons or coursework,,,,,,To broaden the range of my teaching methods,To broaden the range of resources available to my learners,To make my teaching more culturally diverse or responsive,To enhance my professional development,To stay up-to-date in a subject or topic area,,,,,,,,Knowing where to find resources,,,,,,,,,,,,,,,,Significantly better,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,,,,,,,,,,,,,,
